path,season,competition,gameweek,scope,table,size
data/2025-2026/By Gameweek/GW2/matches.csv,2025-2026,All,2.0,gameweek,matches,9066
data/2025-2026/By Gameweek/GW3/matches.csv,2025-2026,All,3.0,gameweek,matches,11951
data/2025-2026/By Gameweek/GW4/matches.csv,2025-2026,All,4.0,gameweek,matches,11975
data/2025-2026/By Gameweek/GW5/matches.csv,2025-2026,All,5.0,gameweek,matches,11392
data/2025-2026/By Gameweek/GW6/matches.csv,2025-2026,All,6.0,gameweek,matches,15532
data/2025-2026/By Gameweek/GW7/matches.csv,2025-2026,All,7.0,gameweek,matches,7927
data/2025-2026/By Gameweek/GW8/matches.csv,2025-2026,All,8.0,gameweek,matches,11469
data/2025-2026/By Gameweek/GW9/matches.csv,2025-2026,All,9.0,gameweek,matches,11439
data/2025-2026/By Gameweek/GW10/matches.csv,2025-2026,All,10.0,gameweek,matches,13884
data/2025-2026/By Gameweek/GW11/matches.csv,2025-2026,All,11.0,gameweek,matches,7931
data/2025-2026/By Gameweek/GW12/matches.csv,2025-2026,All,12.0,gameweek,matches,13312
data/2025-2026/By Gameweek/GW13/matches.csv,2025-2026,All,13.0,gameweek,matches,7941
data/2025-2026/By Gameweek/GW14/matches.csv,2025-2026,All,14.0,gameweek,matches,7948
data/2025-2026/By Gameweek/GW15/matches.csv,2025-2026,All,15.0,gameweek,matches,12682
data/2025-2026/By Gameweek/GW16/matches.csv,2025-2026,All,16.0,gameweek,matches,10264
data/2025-2026/By Gameweek/GW17/matches.csv,2025-2026,All,17.0,gameweek,matches,8519
data/2025-2026/By Gameweek/GW18/matches.csv,2025-2026,All,18.0,gameweek,matches,7935
data/2025-2026/By Gameweek/GW19/matches.csv,2025-2026,All,19.0,gameweek,matches,7945
data/2025-2026/By Gameweek/GW20/matches.csv,2025-2026,All,20.0,gameweek,matches,7926
data/2025-2026/By Gameweek/GW21/matches.csv,2025-2026,All,21.0,gameweek,matches,7939
data/2025-2026/By Gameweek/GW22/matches.csv,2025-2026,All,22.0,gameweek,matches,9117
data/2025-2026/By Gameweek/GW23/matches.csv,2025-2026,All,23.0,gameweek,matches,12691
data/2025-2026/By Gameweek/GW24/matches.csv,2025-2026,All,24.0,gameweek,matches,12732
data/2025-2026/By Gameweek/GW25/matches.csv,2025-2026,All,25.0,gameweek,matches,9124
data/2025-2026/By Gameweek/GW26/matches.csv,2025-2026,All,26.0,gameweek,matches,8558
data/2025-2026/By Gameweek/GW27/matches.csv,2025-2026,All,27.0,gameweek,matches,9672
data/2025-2026/By Gameweek/GW28/matches.csv,2025-2026,All,28.0,gameweek,matches,9683
data/2025-2026/By Gameweek/GW29/matches.csv,2025-2026,All,29.0,gameweek,matches,7923
data/2025-2026/By Gameweek/GW30/matches.csv,2025-2026,All,30.0,gameweek,matches,13141
data/2025-2026/By Gameweek/GW31/matches.csv,2025-2026,All,31.0,gameweek,matches,11853
data/2025-2026/By Gameweek/GW32/matches.csv,2025-2026,All,32.0,gameweek,matches,12064
data/2025-2026/By Gameweek/GW33/matches.csv,2025-2026,All,33.0,gameweek,matches,12797
data/2025-2026/By Gameweek/GW34/matches.csv,2025-2026,All,34.0,gameweek,matches,6133
data/2025-2026/By Gameweek/GW35/matches.csv,2025-2026,All,35.0,gameweek,matches,9668
data/2025-2026/By Gameweek/GW36/matches.csv,2025-2026,All,36.0,gameweek,matches,10298
data/2025-2026/By Gameweek/GW37/matches.csv,2025-2026,All,37.0,gameweek,matches,7947
data/2025-2026/By Gameweek/GW38/matches.csv,2025-2026,All,38.0,gameweek,matches,8506
data/2025-2026/By Gameweek/GW1/momentum.csv,2025-2026,All,1.0,gameweek,momentum,43586
data/2025-2026/By Gameweek/GW2/momentum.csv,2025-2026,All,2.0,gameweek,momentum,52273
data/2025-2026/By Gameweek/GW3/momentum.csv,2025-2026,All,3.0,gameweek,momentum,78194
data/2025-2026/By Gameweek/GW4/momentum.csv,2025-2026,All,4.0,gameweek,momentum,78565
data/2025-2026/By Gameweek/GW5/momentum.csv,2025-2026,All,5.0,gameweek,momentum,71583
data/2025-2026/By Gameweek/GW6/momentum.csv,2025-2026,All,6.0,gameweek,momentum,103253
data/2025-2026/By Gameweek/GW7/momentum.csv,2025-2026,All,7.0,gameweek,momentum,43733
data/2025-2026/By Gameweek/GW8/momentum.csv,2025-2026,All,8.0,gameweek,momentum,74939
data/2025-2026/By Gameweek/GW9/momentum.csv,2025-2026,All,9.0,gameweek,momentum,71483
data/2025-2026/By Gameweek/GW10/momentum.csv,2025-2026,All,10.0,gameweek,momentum,92352
data/2025-2026/By Gameweek/GW11/momentum.csv,2025-2026,All,11.0,gameweek,momentum,43761
data/2025-2026/By Gameweek/GW12/momentum.csv,2025-2026,All,12.0,gameweek,momentum,86751
data/2025-2026/By Gameweek/GW13/momentum.csv,2025-2026,All,13.0,gameweek,momentum,43763
data/2025-2026/By Gameweek/GW14/momentum.csv,2025-2026,All,14.0,gameweek,momentum,43752
data/2025-2026/By Gameweek/GW15/momentum.csv,2025-2026,All,15.0,gameweek,momentum,79164
data/2025-2026/By Gameweek/GW16/momentum.csv,2025-2026,All,16.0,gameweek,momentum,56696
data/2025-2026/By Gameweek/GW17/momentum.csv,2025-2026,All,17.0,gameweek,momentum,48088
data/2025-2026/By Gameweek/GW18/momentum.csv,2025-2026,All,18.0,gameweek,momentum,43778
data/2025-2026/By Gameweek/GW19/momentum.csv,2025-2026,All,19.0,gameweek,momentum,43752
data/2025-2026/By Gameweek/GW20/momentum.csv,2025-2026,All,20.0,gameweek,momentum,43777
data/2025-2026/By Gameweek/GW21/momentum.csv,2025-2026,All,21.0,gameweek,momentum,43867
data/2025-2026/By Gameweek/GW22/momentum.csv,2025-2026,All,22.0,gameweek,momentum,52549
data/2025-2026/By Gameweek/GW23/momentum.csv,2025-2026,All,23.0,gameweek,momentum,84845
data/2025-2026/By Gameweek/GW24/momentum.csv,2025-2026,All,24.0,gameweek,momentum,86551
data/2025-2026/By Gameweek/GW25/momentum.csv,2025-2026,All,25.0,gameweek,momentum,52542
data/2025-2026/By Gameweek/GW26/momentum.csv,2025-2026,All,26.0,gameweek,momentum,48562
data/2025-2026/By Gameweek/GW27/momentum.csv,2025-2026,All,27.0,gameweek,momentum,43774
data/2025-2026/By Gameweek/GW28/momentum.csv,2025-2026,All,28.0,gameweek,momentum,43757
data/2025-2026/By Gameweek/GW29/momentum.csv,2025-2026,All,29.0,gameweek,momentum,43726
data/2025-2026/By Gameweek/GW30/momentum.csv,2025-2026,All,30.0,gameweek,momentum,65436
data/2025-2026/By Gameweek/GW31/momentum.csv,2025-2026,All,31.0,gameweek,momentum,34197
data/2025-2026/By Gameweek/GW32/momentum.csv,2025-2026,All,32.0,gameweek,momentum,43785
data/2025-2026/By Gameweek/GW33/momentum.csv,2025-2026,All,33.0,gameweek,momentum,56828
data/2025-2026/By Gameweek/GW34/momentum.csv,2025-2026,All,34.0,gameweek,momentum,30711
data/2025-2026/By Gameweek/GW35/momentum.csv,2025-2026,All,35.0,gameweek,momentum,43789
data/2025-2026/By Gameweek/GW36/momentum.csv,2025-2026,All,36.0,gameweek,momentum,53664
data/2025-2026/By Gameweek/GW37/momentum.csv,2025-2026,All,37.0,gameweek,momentum,43787
data/2025-2026/By Gameweek/GW38/momentum.csv,2025-2026,All,38.0,gameweek,momentum,43755
data/2025-2026/By Gameweek/GW1/player_gameweek_stats.csv,2025-2026,All,1.0,gameweek,player_gameweek_stats,254574
data/2025-2026/By Gameweek/GW2/player_gameweek_stats.csv,2025-2026,All,2.0,gameweek,player_gameweek_stats,180361
data/2025-2026/By Gameweek/GW3/player_gameweek_stats.csv,2025-2026,All,3.0,gameweek,player_gameweek_stats,186916
data/2025-2026/By Gameweek/GW4/player_gameweek_stats.csv,2025-2026,All,4.0,gameweek,player_gameweek_stats,188028
data/2025-2026/By Gameweek/GW5/player_gameweek_stats.csv,2025-2026,All,5.0,gameweek,player_gameweek_stats,189578
data/2025-2026/By Gameweek/GW6/player_gameweek_stats.csv,2025-2026,All,6.0,gameweek,player_gameweek_stats,191567
data/2025-2026/By Gameweek/GW7/player_gameweek_stats.csv,2025-2026,All,7.0,gameweek,player_gameweek_stats,191787
data/2025-2026/By Gameweek/GW8/player_gameweek_stats.csv,2025-2026,All,8.0,gameweek,player_gameweek_stats,192037
data/2025-2026/By Gameweek/GW9/player_gameweek_stats.csv,2025-2026,All,9.0,gameweek,player_gameweek_stats,192025
data/2025-2026/By Gameweek/GW10/player_gameweek_stats.csv,2025-2026,All,10.0,gameweek,player_gameweek_stats,270659
data/2025-2026/By Gameweek/GW11/player_gameweek_stats.csv,2025-2026,All,11.0,gameweek,player_gameweek_stats,270579
data/2025-2026/By Gameweek/GW12/player_gameweek_stats.csv,2025-2026,All,12.0,gameweek,player_gameweek_stats,300358
data/2025-2026/By Gameweek/GW13/player_gameweek_stats.csv,2025-2026,All,13.0,gameweek,player_gameweek_stats,270621
data/2025-2026/By Gameweek/GW14/player_gameweek_stats.csv,2025-2026,All,14.0,gameweek,player_gameweek_stats,302819
data/2025-2026/By Gameweek/GW15/player_gameweek_stats.csv,2025-2026,All,15.0,gameweek,player_gameweek_stats,304718
data/2025-2026/By Gameweek/GW16/player_gameweek_stats.csv,2025-2026,All,16.0,gameweek,player_gameweek_stats,307431
data/2025-2026/By Gameweek/GW17/player_gameweek_stats.csv,2025-2026,All,17.0,gameweek,player_gameweek_stats,309845
data/2025-2026/By Gameweek/GW18/player_gameweek_stats.csv,2025-2026,All,18.0,gameweek,player_gameweek_stats,311397
data/2025-2026/By Gameweek/GW19/player_gameweek_stats.csv,2025-2026,All,19.0,gameweek,player_gameweek_stats,313919
data/2025-2026/By Gameweek/GW20/player_gameweek_stats.csv,2025-2026,All,20.0,gameweek,player_gameweek_stats,317026
data/2025-2026/By Gameweek/GW21/player_gameweek_stats.csv,2025-2026,All,21.0,gameweek,player_gameweek_stats,319578
data/2025-2026/By Gameweek/GW22/player_gameweek_stats.csv,2025-2026,All,22.0,gameweek,player_gameweek_stats,320110
data/2025-2026/By Gameweek/GW23/player_gameweek_stats.csv,2025-2026,All,23.0,gameweek,player_gameweek_stats,323716
data/2025-2026/By Gameweek/GW24/player_gameweek_stats.csv,2025-2026,All,24.0,gameweek,player_gameweek_stats,326767
data/2025-2026/By Gameweek/GW25/player_gameweek_stats.csv,2025-2026,All,25.0,gameweek,player_gameweek_stats,295238
data/2025-2026/By Gameweek/GW26/player_gameweek_stats.csv,2025-2026,All,26.0,gameweek,player_gameweek_stats,295679
data/2025-2026/By Gameweek/GW27/player_gameweek_stats.csv,2025-2026,All,27.0,gameweek,player_gameweek_stats,328338
data/2025-2026/By Gameweek/GW28/player_gameweek_stats.csv,2025-2026,All,28.0,gameweek,player_gameweek_stats,328955
data/2025-2026/By Gameweek/GW29/player_gameweek_stats.csv,2025-2026,All,29.0,gameweek,player_gameweek_stats,329790
data/2025-2026/By Gameweek/GW30/player_gameweek_stats.csv,2025-2026,All,30.0,gameweek,player_gameweek_stats,328964
data/2025-2026/By Gameweek/GW31/player_gameweek_stats.csv,2025-2026,All,31.0,gameweek,player_gameweek_stats,326967
data/2025-2026/By Gameweek/GW32/player_gameweek_stats.csv,2025-2026,All,32.0,gameweek,player_gameweek_stats,332048
data/2025-2026/By Gameweek/GW33/player_gameweek_stats.csv,2025-2026,All,33.0,gameweek,player_gameweek_stats,333137
data/2025-2026/By Gameweek/GW34/player_gameweek_stats.csv,2025-2026,All,34.0,gameweek,player_gameweek_stats,326074
data/2025-2026/By Gameweek/GW35/player_gameweek_stats.csv,2025-2026,All,35.0,gameweek,player_gameweek_stats,333176
data/2025-2026/By Gameweek/GW36/player_gameweek_stats.csv,2025-2026,All,36.0,gameweek,player_gameweek_stats,335831
data/2025-2026/By Gameweek/GW37/player_gameweek_stats.csv,2025-2026,All,37.0,gameweek,player_gameweek_stats,337121
data/2025-2026/By Gameweek/GW38/player_gameweek_stats.csv,2025-2026,All,38.0,gameweek,player_gameweek_stats,333373
data/2025-2026/By Gameweek/GW1/player_match_enrichment.csv,2025-2026,All,1.0,gameweek,player_match_enrichment,21856
data/2025-2026/By Gameweek/GW2/player_match_enrichment.csv,2025-2026,All,2.0,gameweek,player_match_enrichment,28163
data/2025-2026/By Gameweek/GW3/player_match_enrichment.csv,2025-2026,All,3.0,gameweek,player_match_enrichment,33504
data/2025-2026/By Gameweek/GW4/player_match_enrichment.csv,2025-2026,All,4.0,gameweek,player_match_enrichment,32677
data/2025-2026/By Gameweek/GW5/player_match_enrichment.csv,2025-2026,All,5.0,gameweek,player_match_enrichment,30153
data/2025-2026/By Gameweek/GW6/player_match_enrichment.csv,2025-2026,All,6.0,gameweek,player_match_enrichment,38836
data/2025-2026/By Gameweek/GW7/player_match_enrichment.csv,2025-2026,All,7.0,gameweek,player_match_enrichment,25231
data/2025-2026/By Gameweek/GW8/player_match_enrichment.csv,2025-2026,All,8.0,gameweek,player_match_enrichment,31794
data/2025-2026/By Gameweek/GW9/player_match_enrichment.csv,2025-2026,All,9.0,gameweek,player_match_enrichment,34618
data/2025-2026/By Gameweek/GW10/player_match_enrichment.csv,2025-2026,All,10.0,gameweek,player_match_enrichment,35792
data/2025-2026/By Gameweek/GW11/player_match_enrichment.csv,2025-2026,All,11.0,gameweek,player_match_enrichment,24653
data/2025-2026/By Gameweek/GW12/player_match_enrichment.csv,2025-2026,All,12.0,gameweek,player_match_enrichment,33607
data/2025-2026/By Gameweek/GW13/player_match_enrichment.csv,2025-2026,All,13.0,gameweek,player_match_enrichment,24747
data/2025-2026/By Gameweek/GW14/player_match_enrichment.csv,2025-2026,All,14.0,gameweek,player_match_enrichment,24823
data/2025-2026/By Gameweek/GW15/player_match_enrichment.csv,2025-2026,All,15.0,gameweek,player_match_enrichment,32164
data/2025-2026/By Gameweek/GW16/player_match_enrichment.csv,2025-2026,All,16.0,gameweek,player_match_enrichment,29237
data/2025-2026/By Gameweek/GW17/player_match_enrichment.csv,2025-2026,All,17.0,gameweek,player_match_enrichment,26523
data/2025-2026/By Gameweek/GW18/player_match_enrichment.csv,2025-2026,All,18.0,gameweek,player_match_enrichment,23833
data/2025-2026/By Gameweek/GW19/player_match_enrichment.csv,2025-2026,All,19.0,gameweek,player_match_enrichment,23936
data/2025-2026/By Gameweek/GW20/player_match_enrichment.csv,2025-2026,All,20.0,gameweek,player_match_enrichment,24233
data/2025-2026/By Gameweek/GW21/player_match_enrichment.csv,2025-2026,All,21.0,gameweek,player_match_enrichment,23941
data/2025-2026/By Gameweek/GW22/player_match_enrichment.csv,2025-2026,All,22.0,gameweek,player_match_enrichment,27176
data/2025-2026/By Gameweek/GW23/player_match_enrichment.csv,2025-2026,All,23.0,gameweek,player_match_enrichment,32770
data/2025-2026/By Gameweek/GW24/player_match_enrichment.csv,2025-2026,All,24.0,gameweek,player_match_enrichment,32977
data/2025-2026/By Gameweek/GW25/player_match_enrichment.csv,2025-2026,All,25.0,gameweek,player_match_enrichment,28397
data/2025-2026/By Gameweek/GW26/player_match_enrichment.csv,2025-2026,All,26.0,gameweek,player_match_enrichment,26760
data/2025-2026/By Gameweek/GW27/player_match_enrichment.csv,2025-2026,All,27.0,gameweek,player_match_enrichment,24136
data/2025-2026/By Gameweek/GW28/player_match_enrichment.csv,2025-2026,All,28.0,gameweek,player_match_enrichment,24476
data/2025-2026/By Gameweek/GW29/player_match_enrichment.csv,2025-2026,All,29.0,gameweek,player_match_enrichment,24871
data/2025-2026/By Gameweek/GW30/player_match_enrichment.csv,2025-2026,All,30.0,gameweek,player_match_enrichment,28612
data/2025-2026/By Gameweek/GW31/player_match_enrichment.csv,2025-2026,All,31.0,gameweek,player_match_enrichment,19555
data/2025-2026/By Gameweek/GW32/player_match_enrichment.csv,2025-2026,All,32.0,gameweek,player_match_enrichment,24662
data/2025-2026/By Gameweek/GW33/player_match_enrichment.csv,2025-2026,All,33.0,gameweek,player_match_enrichment,31889
data/2025-2026/By Gameweek/GW34/player_match_enrichment.csv,2025-2026,All,34.0,gameweek,player_match_enrichment,16742
data/2025-2026/By Gameweek/GW35/player_match_enrichment.csv,2025-2026,All,35.0,gameweek,player_match_enrichment,24708
data/2025-2026/By Gameweek/GW36/player_match_enrichment.csv,2025-2026,All,36.0,gameweek,player_match_enrichment,27367
data/2025-2026/By Gameweek/GW37/player_match_enrichment.csv,2025-2026,All,37.0,gameweek,player_match_enrichment,24855
data/2025-2026/By Gameweek/GW38/player_match_enrichment.csv,2025-2026,All,38.0,gameweek,player_match_enrichment,25381
data/2025-2026/By Gameweek/GW1/playermatchstats.csv,2025-2026,All,1.0,gameweek,playermatchstats,59858
data/2025-2026/By Gameweek/GW2/playermatchstats.csv,2025-2026,All,2.0,gameweek,playermatchstats,72030
data/2025-2026/By Gameweek/GW3/playermatchstats.csv,2025-2026,All,3.0,gameweek,playermatchstats,86227
data/2025-2026/By Gameweek/GW4/playermatchstats.csv,2025-2026,All,4.0,gameweek,playermatchstats,87795
data/2025-2026/By Gameweek/GW5/playermatchstats.csv,2025-2026,All,5.0,gameweek,playermatchstats,80513
data/2025-2026/By Gameweek/GW6/playermatchstats.csv,2025-2026,All,6.0,gameweek,playermatchstats,109708
data/2025-2026/By Gameweek/GW7/playermatchstats.csv,2025-2026,All,7.0,gameweek,playermatchstats,62389
data/2025-2026/By Gameweek/GW8/playermatchstats.csv,2025-2026,All,8.0,gameweek,playermatchstats,82266
data/2025-2026/By Gameweek/GW9/playermatchstats.csv,2025-2026,All,9.0,gameweek,playermatchstats,92136
data/2025-2026/By Gameweek/GW10/playermatchstats.csv,2025-2026,All,10.0,gameweek,playermatchstats,99179
data/2025-2026/By Gameweek/GW11/playermatchstats.csv,2025-2026,All,11.0,gameweek,playermatchstats,60810
data/2025-2026/By Gameweek/GW12/playermatchstats.csv,2025-2026,All,12.0,gameweek,playermatchstats,110331
data/2025-2026/By Gameweek/GW13/playermatchstats.csv,2025-2026,All,13.0,gameweek,playermatchstats,78264
data/2025-2026/By Gameweek/GW14/playermatchstats.csv,2025-2026,All,14.0,gameweek,playermatchstats,61111
data/2025-2026/By Gameweek/GW15/playermatchstats.csv,2025-2026,All,15.0,gameweek,playermatchstats,89695
data/2025-2026/By Gameweek/GW16/playermatchstats.csv,2025-2026,All,16.0,gameweek,playermatchstats,79883
data/2025-2026/By Gameweek/GW17/playermatchstats.csv,2025-2026,All,17.0,gameweek,playermatchstats,67024
data/2025-2026/By Gameweek/GW18/playermatchstats.csv,2025-2026,All,18.0,gameweek,playermatchstats,58817
data/2025-2026/By Gameweek/GW19/playermatchstats.csv,2025-2026,All,19.0,gameweek,playermatchstats,58959
data/2025-2026/By Gameweek/GW20/playermatchstats.csv,2025-2026,All,20.0,gameweek,playermatchstats,59757
data/2025-2026/By Gameweek/GW21/playermatchstats.csv,2025-2026,All,21.0,gameweek,playermatchstats,59124
data/2025-2026/By Gameweek/GW22/playermatchstats.csv,2025-2026,All,22.0,gameweek,playermatchstats,71532
data/2025-2026/By Gameweek/GW23/playermatchstats.csv,2025-2026,All,23.0,gameweek,playermatchstats,86890
data/2025-2026/By Gameweek/GW24/playermatchstats.csv,2025-2026,All,24.0,gameweek,playermatchstats,87877
data/2025-2026/By Gameweek/GW25/playermatchstats.csv,2025-2026,All,25.0,gameweek,playermatchstats,73233
data/2025-2026/By Gameweek/GW26/playermatchstats.csv,2025-2026,All,26.0,gameweek,playermatchstats,85870
data/2025-2026/By Gameweek/GW27/playermatchstats.csv,2025-2026,All,27.0,gameweek,playermatchstats,91279
data/2025-2026/By Gameweek/GW28/playermatchstats.csv,2025-2026,All,28.0,gameweek,playermatchstats,92437
data/2025-2026/By Gameweek/GW29/playermatchstats.csv,2025-2026,All,29.0,gameweek,playermatchstats,74983
data/2025-2026/By Gameweek/GW30/playermatchstats.csv,2025-2026,All,30.0,gameweek,playermatchstats,110310
data/2025-2026/By Gameweek/GW31/playermatchstats.csv,2025-2026,All,31.0,gameweek,playermatchstats,100500
data/2025-2026/By Gameweek/GW32/playermatchstats.csv,2025-2026,All,32.0,gameweek,playermatchstats,106892
data/2025-2026/By Gameweek/GW33/playermatchstats.csv,2025-2026,All,33.0,gameweek,playermatchstats,120439
data/2025-2026/By Gameweek/GW34/playermatchstats.csv,2025-2026,All,34.0,gameweek,playermatchstats,54365
data/2025-2026/By Gameweek/GW35/playermatchstats.csv,2025-2026,All,35.0,gameweek,playermatchstats,95132
data/2025-2026/By Gameweek/GW36/playermatchstats.csv,2025-2026,All,36.0,gameweek,playermatchstats,100154
data/2025-2026/By Gameweek/GW37/playermatchstats.csv,2025-2026,All,37.0,gameweek,playermatchstats,76658
data/2025-2026/By Gameweek/GW38/playermatchstats.csv,2025-2026,All,38.0,gameweek,playermatchstats,81485
data/2025-2026/By Gameweek/GW1/players.csv,2025-2026,All,1.0,gameweek,players,39225
data/2025-2026/By Gameweek/GW2/players.csv,2025-2026,All,2.0,gameweek,players,39225
